dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,rchisq_g,rchisq_r,rchisq_z,fracflux_g,fracflux_r,fracflux_z,psfsize_g,psfsize_r,psfsize_z,fracdev,fracdev_ivar,shapeexp_r,shapeexp_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapedev_r,shapedev_r_ivar,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar,galdepth_g,galdepth_r,galdepth_z,dered_flux_g,dered_flux_r,dered_flux_z,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,snr_g,snr_r,snr_z,snr_w1,snr_w2,snr_w3,snr_w4,g_r,r_z,z_w1,w1_w2,w2_w3,w3_w4,apflux_g_1,apflux_g_2,apflux_g_3,apflux_g_4,apflux_g_5,apflux_g_6,apflux_g_7,apflux_g_8,apflux_r_1,apflux_r_2,apflux_r_3,apflux_r_4,apflux_r_5,apflux_r_6,apflux_r_7,apflux_r_8,apflux_z_1,apflux_z_2,apflux_z_3,apflux_z_4,apflux_z_5,apflux_z_6,apflux_z_7,apflux_z_8,apflux_resid_g_1,apflux_resid_g_2,apflux_resid_g_3,apflux_resid_g_4,apflux_resid_g_5,apflux_resid_g_6,apflux_resid_g_7,apflux_resid_g_8,apflux_resid_r_1,apflux_resid_r_2,apflux_resid_r_3,apflux_resid_r_4,apflux_resid_r_5,apflux_resid_r_6,apflux_resid_r_7,apflux_resid_r_8,apflux_resid_z_1,apflux_resid_z_2,apflux_resid_z_3,apflux_resid_z_4,apflux_resid_z_5,apflux_resid_z_6,apflux_resid_z_7,apflux_resid_z_8,type_DEV ,type_EXP ,type_PSF ,type_REX ,Class
87.6544,102.38600000000001,105.484,106.156,75.6581,0.0,0.9155620000000001,0.7723909999999999,0.0,2.0548899999999997e-09,-5.83916e-10,0.0,1.5856700000000001,1.6440000000000001,0,0,0.873818,65.9366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.37099999999998,51.2277,0.0,0.485638,1.62636,20.8593,13.1196,36.5547,272.657,0.0,4.84694,8.88914,30.1803,8.40511,1.23307,1.24264,3.233149881246038,1.32273,2.7814799999999997,-0.5026649999999999,1.11353,2.18185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07491,0.126159,0.181338,0.334996,0.41825,0.480659,1.15672,2.6499,0.198537,0.37535599999999997,0.580453,1.0596299999999998,1.37265,2.35193,4.07344,7.85503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012617,0.006663,0.000308,0.034213,0.0345,-0.019244,0.523612,1.78797,0.014934999999999999,0.001281,-0.033553,-0.0015869999999999999,0.030463999999999998,0.665115,1.94537,5.16829,0,0,0,1,0
69.4187,375.13199999999995,136.442,377.39099999999996,23.25,0.6946140000000001,0.0,0.778714,0.22498200000000002,0.0,0.12347999999999999,1.8852200000000001,0.0,1.38778,0,0,9.43874,490.63699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.46099999999998,0.0,35.9132,11.9923,0.0,33.4569,16.8721,-34.3763,-65.6469,-4.90102,13.6398,0.0,13.9366,8.13437,-8.121030000000001,-1.07474,-0.015025299999999998,3.233149881246038,5.034550631639938,-0.733286,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.064316,0.129363,0.263504,0.535315,0.8765069999999999,2.1092,3.18919,4.172680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171602,0.35873499999999997,0.511037,1.44228,2.16293,5.56283,8.216339999999999,10.7056,0.004092,-0.004765999999999999,0.028470999999999996,0.028705,0.029307999999999997,0.06477000000000001,-0.11256300000000001,-0.7939890000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013675999999999999,0.0010119999999999999,-0.083176,0.164858,0.109474,0.16385999999999998,-0.7552939999999999,-3.68508,0,0,0,1,1
14.7427,36.4711,34.0817,38.6888,27.0247,1.02973,0.956216,0.912225,4.05128,2.65263,3.18343,1.8862700000000001,1.3678,1.3797,0,0,1.88779,10.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.446,93.03399999999999,36.9353,0.430447,1.06784,1.25985,7.10359,13.1247,-32.1749,-8.62618,3.01914,4.12257,3.22224,8.88054,7.400339999999999,-1.0429,-0.0423159,0.9959549999999999,0.188162,1.8871799999999999,0.6671699999999999,-7.043467660587767,-5.802470705370958,0.011875,0.083064,0.194461,0.46257200000000004,0.806858,1.96738,3.3717099999999998,4.5538300000000005,0.10683800000000002,0.300299,0.505985,1.04869,1.5554299999999999,3.53148,5.66104,7.74684,0.13911199999999999,0.38200500000000004,0.668431,1.3986100000000001,2.2987900000000003,5.36105,7.721080000000001,9.663689999999999,-0.045598,-0.043771,-0.025372,-0.0016010000000000002,0.040296,0.11193900000000001,0.341536,0.018466,-0.018216,0.026795,0.0371,0.081928,0.032891000000000004,0.22041799999999998,0.35936,-0.09958,-0.001816,0.026728,-0.004158,0.024643,0.097224,0.30607399999999996,0.026048,-1.6433200000000001,0,0,0,1,1
47.257,47.2516,0.0,0.0,0.0,0.7940020000000001,0.835649,1.04177,0.0118666,0.00476638,0.0125726,1.8181599999999998,1.50454,1.09969,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.783,177.725,57.648,0.223633,0.22867300000000002,0.25855900000000004,-0.9771639999999999,-1.51299,53.269,-444.115,5.05074,3.68393,2.79045,-1.41228,-0.943556,1.7083599999999999,-2.0441700000000003,0.0524654,0.15906700000000001,-10.037009049988214,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.05466,0.097355,0.12673800000000002,0.16553199999999998,0.166229,0.19422999999999999,0.283754,0.388218,0.065776,0.114898,0.165466,0.220543,0.295518,0.639076,0.96696,1.56175,0.133824,0.21497399999999997,0.21593,0.09172000000000001,0.099196,-0.20927800000000002,-0.502625,-0.397254,0.006804000000000001,0.005095000000000001,0.001796,0.008888,-0.015441999999999999,-0.11364,-0.188674,-0.19306800000000002,-0.003999,-0.005251,0.007423999999999999,0.012872,0.066453,0.346773,0.601974,0.859225,0.014097,0.031269,-0.011601,-0.13230699999999998,-0.127405,-0.659219,-1.37543,-1.90193,0,0,1,0,0
454.365,4419.26,933.409,4446.46,3229.13,0.847477,0.840886,0.843398,0.0961298,0.0945063,0.137113,1.51502,1.30621,1.31354,0,0,8.32673,1943.47,-0.038531300000000004,4350.18,-0.11247599999999999,9162.48,0.0,0.0,0.0,0.0,0.0,0.0,316.434,104.416,52.2356,19.0818,35.6302,48.354,24.945,-17.203,22.4938,-259.242,39.1106,38.7272,38.4248,14.8767,-4.99739,0.409512,-0.8464649999999999,0.688669,0.341244,-0.70817,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.091391,0.20085799999999998,0.396978,0.836782,1.4772399999999999,3.9253099999999996,6.875439999999999,10.3288,0.247933,0.513936,0.8639979999999999,1.7932099999999997,2.9507,7.69113,13.0304,18.6876,0.23105100000000003,0.510677,0.973685,2.1261,3.82553,9.29529,16.4026,24.1752,-0.014283,-0.03356,-0.012177,-0.043086,-0.008092,0.107768,0.49936,0.749432,0.045082,0.064827,0.081772,0.117222,0.12808,0.45883999999999997,0.980384,0.641967,-0.026289,-0.063361,-0.078821,-0.191547,-0.187946,-0.534497,0.230064,0.027402999999999997,0,1,0,0,1
107.22,363.038,386.58099999999996,392.75699999999995,40.4446,0.0,0.0,0.8088380000000001,0.0,0.0,0.0118248,0.0,0.0,1.38762,0,0,4.81064,21.2791,0.36733000000000005,758.565,-0.0784154,198.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3154,0.0,0.0,13.3707,6.06008,1.71826,58.4404,346.534,0.0,0.0,19.7919,6.06487,0.790762,1.5345799999999998,1.47127,-1.9443258812460378,5.034550631639938,-0.8479120000000001,-1.3677,3.8300400000000003,1.93275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254292,0.509741,0.866238,1.9774900000000002,3.27569,6.99277,9.70875,11.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064568,-0.152266,-0.190019,-0.09325900000000001,0.130328,0.189317,-0.08492899999999999,-2.02961,0,1,0,0,1
491.212,1986.6,1976.27,2013.99,239.079,0.0,0.902833,0.884394,0.0,0.042716199999999996,0.0788688,0.0,1.54875,1.61343,0,0,4.55028,119.75,0.0679915,1594.11,0.148269,3273.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.1,51.8133,0.0,10.949000000000002,15.8189,0.319567,-1.2604799999999998,-86.2598,-52.799,0.0,35.2874,28.1299,0.31045,-0.567327,-2.1242,-0.205379,3.233149881246038,0.411297,-4.22384,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185185,0.391341,0.6763100000000001,1.4105299999999998,2.1764,4.96574,7.426539999999999,9.48276,0.245944,0.508614,0.859467,1.93025,3.1916900000000004,7.342960000000001,10.3168,14.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423999999999999,0.0018969999999999998,0.008655,0.059897000000000006,0.005790999999999999,0.17210799999999998,0.323077,-0.29735100000000003,-0.0032270000000000003,-0.048543,-0.11998099999999999,-0.12371800000000001,-0.047066000000000004,0.403458,-0.033638999999999995,-0.407055,0,1,0,0,1
39.574,39.5078,0.0,0.0,0.0,0.8943110000000001,0.8047,0.8621270000000001,0.0,0.0,0.0,1.86172,1.38693,1.1729100000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.7080000000001,255.378,76.9785,0.0901052,0.191669,0.391311,-0.102573,5.3604,-31.3606,365.55,2.69381,3.53847,4.54814,-0.15063900000000002,3.38498,-1.09199,1.9179599999999999,0.8843979999999999,0.833944,-10.037009049988214,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.021889,0.048813999999999996,0.065235,0.066344,0.079069,0.20154,0.48130100000000003,0.87928,0.054996,0.10345399999999999,0.14251,0.18021700000000002,0.290594,0.903256,1.37982,1.8166200000000001,0.169344,0.225111,0.265923,0.29474,0.372345,0.838108,1.4160700000000002,2.59761,0.003177,0.013102,0.015488,-0.012763,-0.015785,0.028812,0.19271,0.307336,-0.0015140000000000002,0.009705,0.016196000000000002,0.013229,0.109135,0.595112,0.783443,0.644559,0.013766,-0.024728999999999998,-0.039437,-0.062574,0.020259,0.344631,0.308363,0.531862,0,0,1,0,0
116.162,119.29899999999999,373.774,119.941,78.8459,0.578806,0.661838,0.652048,0.0767853,0.0691778,0.10142999999999999,1.9202599999999999,1.55029,1.57275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,110.29700000000001,364.50199999999995,-0.29237199999999997,4580.97,0.054781100000000006,481.32199999999995,185.55200000000002,175.63099999999997,35.7027,83.2281,142.107,200.59,-73.6839,-238.463,-1827.08,-2536.88,18.2946,26.5399,17.3035,-7.3516,-11.5444,-5.95354,-1.6942400000000002,0.591318,0.383739,-10.037009049988214,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.069937,0.12461900000000001,0.198078,0.454057,0.739333,2.1425799999999997,3.38412,5.10277,0.08245599999999999,0.18146199999999998,0.316153,0.757584,1.3360299999999998,3.55555,6.11538,8.89862,0.178977,0.32243499999999997,0.442051,1.05074,1.8288400000000002,4.8846099999999995,8.49238,12.5404,0.019533000000000002,0.012371,0.001289,0.027319,0.014385,0.251129,0.155325,0.135188,-0.006359,-0.018109,-0.036837,0.003141,0.059128999999999994,0.23944000000000001,0.46742700000000004,0.106404,0.037027,0.007562999999999999,-0.077716,-0.068801,-0.115927,-0.172488,-0.231229,-0.507128,1,0,0,0,1
1324.01,1464.04,1585.24,1492.86,1087.7,0.0,0.0,0.9995120000000001,0.0,0.0,0.0162425,0.0,0.0,1.79512,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.20811,65.5635,-0.21295799999999998,756.345,0.08836060000000001,427.25800000000004,0.0,0.0,19.0191,0.0,0.0,22.0447,79.0199,47.4964,143.357,623.536,0.0,0.0,39.8092,77.3521,21.7398,4.2561599999999995,2.92309,-1.9443258812460378,5.034550631639938,1.39952,-0.551762,1.20056,1.5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4208399999999999,2.79692,4.23955,6.5267800000000005,7.98605,11.9438,14.717,24.7369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138241,0.26071500000000003,0.31706100000000004,-0.036967,-0.644625,-1.50959,-1.43579,3.71909,1,0,0,0,0
369.48800000000006,1205.08,1237.58,1261.17,874.1,0.859044,0.0,0.9174209999999999,0.0275947,0.0,0.031439299999999996,1.8963400000000001,0.0,1.34196,0,0,4.514419999999999,70.1376,-0.270041,1947.56,-0.101361,829.415,0.0,0.0,0.0,0.0,0.0,0.0,196.245,0.0,37.9492,6.72095,0.0,14.344000000000001,1.85463,11.312000000000001,-34.399,-448.037,27.8089,0.0,22.0935,1.7768599999999999,5.01886,-0.8477709999999999,-1.7789099999999998,3.233149881246038,5.034550631639938,-2.20985,1.9639799999999998,-7.043467660587767,-5.802470705370958,0.127606,0.28035,0.478465,0.9479280000000001,1.49685,3.2578099999999997,4.79154,6.32923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145378,0.5097109999999999,0.933451,2.1854299999999998,3.1038200000000002,6.8026100000000005,10.2016,12.285,0.005807,0.013817,0.021698,0.011271999999999999,0.00432,0.0775,0.256209,0.34711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11493900000000001,-0.10509500000000001,-0.10221000000000001,0.031721,-0.08772200000000001,0.019309,0.49905299999999997,-0.545941,0,1,0,0,1
290.841,1334.6,1320.71,1338.63,151.77100000000002,0.0,0.80347,0.782261,0.0,0.0194616,0.0260546,0.0,1.58372,1.5991,0,0,4.48564,88.6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.701,35.0609,0.0,11.1592,17.0998,4.82863,0.530083,125.48899999999999,132.804,0.0,29.8373,21.2662,4.2763800000000005,0.21888000000000002,3.17156,0.568573,3.233149881246038,0.471973,-1.36369,-2.3980599999999996,5.93645,0.061649300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139951,0.31001300000000004,0.538397,1.09854,1.81981,4.17005,6.49637,9.08411,0.203216,0.389867,0.708755,1.6795200000000001,2.92128,6.900510000000001,9.41082,12.5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000348,0.004724,0.011715999999999999,-0.004318,0.014254,0.002807,0.200812,0.44356899999999994,-0.007259999999999999,-0.042339,-0.044933,-0.010089,0.129355,0.578771,-0.21254299999999998,-0.46313999999999994,0,0,0,1,1
125.795,503.756,511.356,519.148,58.5747,0.9033399999999999,0.901538,0.8956149999999999,4.65238e-10,-1.87433e-09,1.32262e-10,1.66661,1.3474700000000002,1.29738,0,0,4.40828,330.27,0.130771,386.908,-0.202165,1245.5,0.0,0.0,0.0,0.0,0.0,0.0,507.82800000000003,99.3604,43.4958,3.0909,4.80739,5.56902,-0.5094350000000001,-3.7129300000000005,5.69677,257.967,18.0625,11.1375,8.59895,-0.50284,-1.6995900000000002,0.151912,1.10436,0.490559,0.169674,-10.037009049988214,-9.139947435626276,-7.043467660587767,4.14,0.057787,0.11442100000000001,0.198606,0.460103,0.6903,1.59886,2.2193,2.6510000000000002,0.122523,0.271241,0.439838,0.749537,1.22159,2.69792,3.26779,3.59686,0.15581,0.300075,0.408513,1.03706,1.57655,3.23101,4.56227,6.98528,-2.3e-05,-0.012158,-0.018463999999999998,0.013024,-0.019932,0.09438099999999999,0.05584600000000001,-0.12163299999999999,0.025453,0.060805,0.082942,0.032269,0.09714600000000001,0.373357,0.014505,-0.439065,-0.020388999999999997,-0.048972,-0.136745,0.060465,0.036558999999999994,0.156143,-0.189851,0.088948,0,1,0,0,1
377.389,1744.41,1785.44,1813.61,161.884,0.823109,0.0,0.9309700000000001,0.00445694,0.0,0.031514,1.8999099999999998,0.0,1.30321,0,0,6.27648,59.7416,-0.262872,3011.33,-0.10473199999999999,1297.5,0.0,0.0,0.0,0.0,0.0,0.0,195.27599999999998,0.0,35.3969,10.905999999999999,0.0,25.4615,0.321972,0.52491,-41.4276,196.238,33.1919,0.0,26.7877,0.25044,0.194347,-0.8991100000000001,0.713463,3.233149881246038,5.034550631639938,-4.7341,0.531433,-7.043467660587767,-5.802470705370958,0.08114299999999999,0.217348,0.47331899999999993,1.01319,1.5946200000000001,3.52504,5.73585,8.02472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23229299999999997,0.661788,1.23112,2.4601900000000003,3.7330300000000003,9.133230000000001,13.9952,19.0797,-0.035535000000000004,-0.039803,0.028437999999999998,0.07894,0.06397,-0.032557,0.26752600000000004,0.508047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073324,0.001698,0.063428,-0.0056890000000000005,-0.141119,0.34324299999999996,0.45797299999999996,-0.398179,0,1,0,0,1
365.79900000000004,1212.04,1192.91,1225.22,187.325,0.774273,0.8626020000000001,0.8708309999999999,0.0161918,0.023949099999999997,0.029226599999999995,1.90733,1.9942900000000001,1.38683,0,0,4.29208,77.9263,-0.0198583,619.932,0.151073,2042.16,0.0,0.0,0.0,0.0,0.0,0.0,204.52599999999998,70.1691,48.5285,5.02954,7.84955,12.7505,7.69327,0.9962270000000001,-55.2726,-106.825,20.2386,19.307000000000002,20.9455,7.26807,0.440909,-1.46502,-0.46924499999999997,0.492279,0.534882,-0.539742,-2.21877,-7.043467660587767,-5.802470705370958,0.09859,0.180547,0.302055,0.573647,0.925741,2.3726599999999998,3.6394300000000004,4.6969,0.132128,0.278317,0.46747299999999997,0.9913790000000001,1.5111299999999999,3.5866300000000004,5.59068,7.630910000000001,0.24904,0.570561,0.947808,1.7832599999999998,2.59995,6.11005,8.31611,10.4985,0.016595,0.00081,-0.006804000000000001,-0.064489,-0.100736,0.1214,0.339348,0.32711,0.005635,0.000824,-0.009853,0.002695,-0.08382200000000001,0.057674,0.363926,0.580128,0.029539,0.07230199999999999,0.119322,0.093472,-0.046444,0.506191,0.295481,-0.343787,0,1,0,0,1
71.3649,73.8366,75.0349,74.0352,0.0,1.0241,1.0281200000000001,0.9820190000000001,2.76409e-09,1.7963099999999998e-09,7.10068e-10,1.9449900000000002,1.5218,1.14752,0,0,0.341043,98.9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.992,176.18400000000003,74.4574,0.239986,0.250076,0.770663,2.7245,1.49356,59.505,-65.6546,4.70094,2.87756,6.6134,3.8774599999999997,0.9467459999999999,1.85632,-0.294482,0.168877,1.3349,1.49261,-0.644257,4.01135,-5.802470705370958,0.037325,0.06364299999999999,0.082816,0.164151,0.23867399999999997,0.371253,0.483084,1.05021,0.011481,0.06286900000000001,0.14824400000000001,0.258446,0.359295,0.30490700000000004,0.696959,1.90993,0.223214,0.38966300000000004,0.47908100000000003,0.509496,0.570706,0.918596,0.673581,5.50831,0.009382,0.002597,-0.009323,0.01202,0.05993099999999999,0.123545,0.171665,0.450313,-0.032465,-0.022462,0.012570999999999999,0.08957999999999999,0.14969100000000002,0.086667,0.435638,0.879342,0.017386000000000002,0.032687,0.001268,-0.09421,-0.079515,0.20466700000000002,-0.08078300000000001,0.658778,0,0,0,1,0
371.306,1298.31,1317.72,1310.21,69.9884,0.770748,0.80376,0.7437600000000001,0.17108800000000002,0.15859600000000001,0.249714,1.9125400000000001,1.6082100000000001,1.395,1,1,0.0,0.0,0.0,0.0,0.0,0.0,40.3893,495.327,-0.12884600000000002,2268.57,-0.13080999999999998,2565.41,207.148,169.97099999999998,49.1019,29.0455,47.9372,57.0764,57.1393,-69.0491,195.517,-787.8939999999999,18.9806,26.1888,17.0489,12.7137,-7.336860000000001,1.3401,-1.03921,0.553555,0.19816199999999998,0.010562899999999998,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.108403,0.21734699999999998,0.330597,0.669847,1.09138,2.4230400000000003,3.78734,5.25706,0.125025,0.264583,0.437011,0.9885200000000001,1.63778,3.9344099999999997,6.39571,8.25298,0.164839,0.356954,0.6789310000000001,1.42109,2.18777,4.92134,8.78635,11.0832,0.030862,0.047441000000000004,0.038673,0.065242,0.11023499999999999,0.12774000000000002,0.19433,0.199022,-0.010275,-0.035447,-0.071893,-0.061003999999999996,-0.060617,-0.021307,0.13651300000000002,-0.607462,-0.025813,-0.025082,0.027351,0.10696800000000001,0.101851,-0.065678,0.602755,-0.11871,1,0,0,0,1
261.57,675.1189999999999,681.39,677.6289999999999,74.8436,0.825039,1.0054,0.818455,1.41529e-09,-6.2748e-10,1.9315799999999997e-10,1.9125400000000001,1.9588400000000001,1.4758200000000001,0,0,4.965,622.2909999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.148,80.7161,65.9531,4.18152,8.407869999999999,12.1316,10.3897,9.8488,-45.7496,-455.52,12.0372,15.6907,17.093,8.34474,3.7285699999999995,-1.02474,-1.77925,0.7709239999999999,0.409489,-0.156006,-0.0572033,-7.043467660587767,-5.802470705370958,0.047429,0.10989000000000002,0.181727,0.32974699999999996,0.546682,1.26498,2.2151400000000003,3.3559900000000003,0.133995,0.242348,0.38502600000000003,0.796977,1.1707100000000001,2.6686900000000002,4.3037,6.21959,0.176297,0.309101,0.509674,1.00686,1.7369700000000001,4.24207,6.07264,7.32963,0.00598,0.018405,0.023122999999999998,-0.0051340000000000005,-0.005499,-0.043924,0.170763,0.526139,0.049402999999999996,0.055688,0.061471000000000005,0.11363599999999999,0.042973000000000004,-0.014903999999999999,0.097083,0.375104,0.018515,5e-06,0.026387,0.01266,0.12356900000000001,0.342507,-0.135958,-1.01312,0,0,0,1,1
502.093,2634.26,2634.05,2681.79,225.905,0.8749180000000001,0.879131,0.873401,0.00034932400000000003,0.00910751,0.029791700000000004,1.88925,1.9942900000000001,1.38333,0,0,6.0480599999999995,94.7205,0.0982323,2445.27,-0.15884600000000001,3761.86,0.0,0.0,0.0,0.0,0.0,0.0,208.808,70.1691,50.121,9.2738,17.0841,24.6759,9.84062,8.847489999999999,81.9307,-870.039,27.5841,31.7375,30.3479,7.755660000000001,3.3269900000000003,1.9454099999999999,-3.49841,0.674311,0.409184,-0.9873790000000001,-0.11476300000000002,2.4175,-5.802470705370958,0.08985499999999999,0.199455,0.377743,0.800374,1.24186,3.04799,4.7737099999999995,6.4793199999999995,0.150619,0.33512,0.620097,1.29647,2.09389,5.60039,8.89755,11.9907,0.183,0.398009,0.782243,1.78793,3.25082,8.28041,13.4724,18.8154,-0.0008939999999999999,-0.000731,0.03092,0.069037,0.037351,0.19939500000000002,0.328196,0.323177,-0.017036000000000003,-0.034886,-0.021346,-0.05840599999999999,-0.142123,0.279514,0.556757,0.34183,-0.070614,-0.162518,-0.20435799999999998,-0.31261500000000003,-0.237081,0.107957,0.49554899999999996,0.8247959999999999,0,1,0,0,1
1140.4,4131.45,4303.15,4383.77,559.215,0.903618,0.8081430000000001,0.9279069999999999,0.0941903,0.0866637,0.0577789,1.88925,1.9942900000000001,1.3840299999999999,0,0,5.605519999999999,179.024,-0.328805,8031.31,-0.053441499999999996,2946.71,0.0,0.0,0.0,0.0,0.0,0.0,208.808,70.1691,50.121,9.67198,17.7287,26.0397,39.7075,36.7159,70.4382,-412.278,35.5251,39.3411,39.9786,35.5761,15.2903,1.76004,-1.7299,0.6690520000000001,0.427544,0.469009,-0.0842896,0.708328,-5.802470705370958,0.149197,0.30922,0.50597,1.01767,1.6772200000000002,4.05569,5.95941,8.550139999999999,0.261479,0.526055,0.9150459999999999,1.79489,2.93391,6.69442,9.8188,13.7396,0.5206770000000001,0.996257,1.6167200000000002,3.22146,5.02268,11.027000000000001,16.6667,23.3906,0.014675,0.014033000000000002,-0.002096,-0.035844,-0.024336,0.269491,0.33062600000000003,0.40713499999999997,0.0153,-0.015401,-0.017458,-0.08340499999999999,-0.033968,0.035658999999999996,0.162204,0.499817,0.10466199999999999,0.12056700000000001,0.11118900000000001,0.113303,-0.002036,-0.115922,0.259263,0.690734,0,1,0,0,1
134.497,553.61,548.4259999999999,562.361,45.1359,0.79532,0.928441,0.812607,0.019294400000000003,0.0246415,0.039066699999999996,1.64245,1.31376,1.2344,0,0,4.17366,43.7767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.187,106.809,43.1673,3.72171,6.01623,8.24115,4.32188,1.6036,40.0751,-637.232,17.8664,11.4417,10.0959,3.7743800000000003,0.658046,0.9680719999999999,-2.53362,0.5325979999999999,0.35179299999999997,-0.689878,-1.07569,3.49539,-5.802470705370958,0.053186000000000004,0.10606900000000001,0.206826,0.404452,0.6127020000000001,1.59273,2.47817,3.10988,0.147972,0.268396,0.387127,0.587765,0.9302590000000001,2.86802,4.08523,5.15648,0.1446,0.233471,0.405896,0.823692,1.34538,3.7017300000000004,5.87841,7.032789999999999,0.002345,-0.005925,0.013226,-0.000852,-0.045182,0.116092,0.257803,0.018154,0.059227999999999996,0.07501100000000001,0.05651900000000001,-0.089744,-0.154245,0.48352399999999995,0.567786,0.22859899999999997,0.017416,-0.040813,-0.074779,-0.21030500000000002,-0.27211,0.367672,0.889905,-0.412625,0,0,0,1,1
121.34299999999999,136.00799999999998,137.141,136.635,137.039,1.0434700000000001,0.96652,1.01449,0.025287599999999997,0.0104773,0.00467351,1.8458700000000001,1.5100799999999999,1.1215600000000001,0,0,0.487357,209.08599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.5,170.69299999999998,54.9958,0.155569,0.29933200000000004,1.69438,12.3248,10.0889,-24.4974,-190.975,2.24715,3.15712,10.9726,17.0232,6.08435,-0.729441,-0.827241,0.823635,1.9849700000000001,2.26511,-0.209686,-7.043467660587767,-5.802470705370958,0.00556,0.032076,0.042588,0.08648600000000001,0.191351,0.315465,0.605931,0.48786199999999996,0.0495,0.090911,0.129146,0.240209,0.209986,0.510155,1.10425,1.5066899999999999,0.397258,0.732949,0.9501649999999999,1.35359,1.54914,1.6739099999999998,3.9899699999999996,3.7294300000000002,-0.007201999999999999,0.007086,-0.0034850000000000003,0.028843,0.100459,0.185495,0.33120700000000003,0.14116900000000002,0.006698999999999999,0.004295,0.005076,0.046769,0.015736,0.230528,0.550503,0.684643,-0.002189,0.016138,-0.042563,0.0068579999999999995,0.060988,-0.028267,0.770696,-0.020569,0,0,0,1,0
